incident_id,hour_float,latitude,longitude,victim_age,temp_c,humidity,dist_precinct_km,pop_density,weapon_code,scene_type,weather,vic_gender,split,killer_id
2109,4.351833767074151,37.974375098303376,23.763269673894285,90.0,21.389133207067726,51.17720777422659,0.3466677452596516,9.259938589360045,0,3,0,1,TRAIN,4
2110,22.413887342652565,37.885172715924355,23.696744774474706,90.0,18.902149559591734,32.99535525336954,0.6798519128421388,5.778803970801717,0,0,0,1,TRAIN,7
2111,15.165029780712945,38.18914010369167,23.712544366844906,15.0,15.186340884227462,95.68312090426275,0.2678622591017979,6.338316967210833,3,0,1,1,VAL,6
2112,10.858974393220304,38.13793226579988,23.64544794389822,15.0,26.19891375124451,91.4147686996167,0.6359817296251632,5.363558410996018,5,2,1,1,TRAIN,6
2113,9.440975214084204,38.21719473807266,23.649939012238878,15.0,17.02067150940711,100.0,0.07976314921943177,4.623898135019442,0,2,1,0,TRAIN,6
2114,7.302621248800742,37.93065264985589,23.555100790886037,76.23353390146247,10.31306142042925,43.984662121851414,0.1472691560743372,2.7142698283764424,3,2,3,1,VAL,3
2115,15.560427217406758,37.94842908126151,23.63389306785588,60.11784384140975,19.254324942054506,66.04401030292331,0.5801965360758964,4.66701051182885,3,3,0,0,TEST,3
2116,12.210334545472294,38.184478484567585,23.6761962704837,15.0,19.33293589510541,100.0,0.31200078305268375,5.647386750891231,5,2,1,1,TRAIN,6
2117,7.830635891567079,37.98327714118316,23.60166486559626,66.9738134939064,14.476477303488531,68.32623432556309,0.0697352345878128,2.8761439847189925,1,3,3,1,TRAIN,3
2118,6.059904654401105,37.89807116823632,23.56788973382333,81.69577140163756,7.9997390865174545,16.539288474207943,0.3089803814489723,2.459058336562736,2,3,0,0,TEST,3
2119,11.76373262511201,37.97420519379411,23.65889005133198,15.0,20.261660215353235,62.49414092362827,1.3835439246026207,5.26355749848276,3,1,1,1,VAL,2
2120,9.7237926154585,37.92303811401624,23.620351515847748,82.20778175014053,10.746647513291837,43.56200201280595,0.11433471981608032,2.5757976376077987,2,2,3,0,TEST,3
2121,4.076257534167648,38.09005219462466,23.60680588458721,70.03125590660011,6.291835347193306,88.8063574184446,0.011425630568507168,1.5918694866664027,2,1,2,0,TRAIN,5
2122,20.010616559223298,37.78072110506929,23.694179863399146,90.0,18.130693632458993,20.503783511763398,1.106788947104493,6.348603134620474,0,1,0,1,TRAIN,7
2123,21.011624516867364,37.92107107865515,23.522494288403493,58.6997974488237,8.629364402184187,59.59307290806393,0.22419694226628686,0.49818570937659323,0,1,1,0,TRAIN,8
2124,17.816611321937536,37.82163965847401,23.682604769963998,45.964830730194286,29.739739615900774,27.627315444078345,2.6985469148038357,6.983815225589172,0,0,0,1,TRAIN,7
2125,16.563556398273676,38.16231195616309,23.730819805397545,15.0,20.31412032591457,92.87068315022861,0.5135578206787426,7.7230685478865,2,1,0,1,TRAIN,6
2126,11.556459488611722,37.916411732585246,23.63164815014899,15.0,24.064538169978444,28.906389465021025,2.7925072666135686,5.1242184625846825,5,0,0,0,TRAIN,7
2127,20.981005914168897,37.92559868233276,23.69043789127391,59.0139172807352,21.96478538047862,40.844950860303335,1.0099325046174088,7.934339500666858,0,0,0,1,TRAIN,7
2128,10.899840183011477,37.91440873566321,23.601317591322857,81.70867571959005,11.300803420725332,48.85531057085676,0.30299278543121616,3.2918253601444927,2,2,0,1,VAL,5
2129,4.568858575894275,37.93888210758439,23.56622803763017,73.93222513190398,10.610105398122611,41.88567847399079,0.26812679659639876,2.2944421474459786,3,1,3,1,TRAIN,3
2130,14.93457464646973,38.127775555613916,23.69972335093732,15.0,23.239658168020153,93.08218826596985,1.1215288060406279,7.543701937498725,5,2,0,1,VAL,6
2131,13.449613780175962,38.13139113576589,23.680150276264538,15.0,23.289968648539492,95.56875106781551,1.0919933627180587,6.762014052882932,2,3,3,1,TRAIN,6
2132,13.590008930968544,37.83225097876931,23.62095437466205,15.0,30.056492678288116,13.839697082673318,4.519105670839583,6.2019298165910195,3,1,4,0,TEST,2
2133,12.622325667972373,37.82688482767002,23.621959495804752,36.77027525563183,30.101547071334856,24.188703592385615,1.9404840414539588,5.154197931406605,0,1,0,0,VAL,7
2134,6.844318592341165,37.913894127378015,23.5636265762937,83.0015842176231,7.7265349826762275,50.63503803035022,0.09867954380642686,2.4011813227593786,3,2,4,1,TEST,3
2135,10.530710883659609,37.915876137357714,23.628887949205524,61.7915513377158,17.389821574193363,47.2959592476934,0.7729560836912074,3.7560584361614664,2,0,0,0,TRAIN,3
2136,8.548326396440306,37.94891002868082,23.616198713193292,84.8252409601092,6.671010490554634,40.03884160431245,0.10690020350174168,2.8297152532982683,1,2,0,1,TRAIN,3
2137,5.268282575648847,37.954666484333714,23.594003908931263,76.43162627711965,15.651962623496644,68.69882307271814,0.14853325560382602,2.376180028544086,2,3,3,1,TRAIN,3
2138,15.635407268216158,37.76256695318006,23.655279296864137,84.28278383975317,25.011967100010757,10.0,2.1001105745497632,5.180640451664421,5,1,1,0,VAL,7
2139,1.6385451336980488,37.88144868239036,23.498592735162205,57.94135287875925,12.625494513344762,57.710810064067125,0.47998456928766636,0.9658449773186482,0,1,4,1,TEST,5
2140,6.2341426466082766,37.97769939576001,23.604648239335656,74.24375360813474,7.108094213096891,54.543939145221,0.07604946141797629,2.2964662285541264,1,2,3,0,TRAIN,3
2141,9.978447992655024,37.95723376073186,23.628436724605947,63.224788565710426,22.144102818246623,46.554548299832184,0.64488096188781,5.632094989894938,1,2,0,1,TRAIN,3
2142,7.6403925033302125,37.96389198822496,23.568850201104965,90.0,8.56258224850309,52.924435177847,0.06030982283568077,2.1902857463932133,3,2,0,0,TEST,3
2143,12.13062324823055,37.97011329336174,23.59060643919716,78.24712923328592,3.5299818882701075,62.29722332083253,0.13406992872050122,2.6559577924112427,3,2,3,0,VAL,3
2144,21.398668730861136,37.9214436858128,23.71069675572365,90.0,12.385243656815014,44.91697462816355,0.12275782799030448,7.136543194473519,2,0,1,1,TEST,4
2145,5.406586084087984,37.90255294863588,23.581481575251953,70.42211079162485,8.235317279489108,42.640288270092505,0.17939031679686748,1.701667044166788,2,2,3,0,TRAIN,3
2146,11.339304172039967,38.09834286181105,23.66385654849567,15.0,29.566661287223834,77.77321887647275,2.069308960195912,7.078802392577981,5,2,0,0,TEST,6
2147,14.718383062176269,38.115807111302985,23.708620771338655,15.0,20.274813274900207,100.0,1.0218824230197951,6.483336896238387,2,2,1,1,TRAIN,6
2148,15.144869547711744,38.15664444582408,23.681102606263646,15.0,22.214897116680625,95.32061999767582,1.0614370951129748,7.782227227473951,0,2,3,1,TEST,6
2149,9.615705490845931,37.95416263260195,23.626872402212978,77.11596242022054,15.798618002616063,64.76222896852816,0.16707130849004861,3.395768796049878,3,2,3,0,TEST,3
2150,4.693728054090239,37.95440445409966,23.615503771911552,62.4473164670713,14.366370543157952,69.72381991989232,0.10817881510038767,2.291920285202661,3,3,0,0,TRAIN,3
2151,11.510746032157481,37.9135398736209,23.631561645769402,45.053225478589844,18.395399509525184,33.59215917636719,0.863520092020859,4.226463828084766,0,2,3,0,VAL,3
2152,14.427812191445419,37.96438465458504,23.667606653374225,69.18000009043244,14.931421859225331,55.666214247901465,0.5025828126777173,4.658645891519725,3,3,1,1,TEST,3
2153,10.064761198735987,38.017168973596235,23.665188301505523,68.67223014527964,12.81722434532741,80.6989778977782,0.14512226104323592,4.208706866099879,3,0,3,1,TEST,3
2154,16.74490048132424,37.82011102662441,23.654254082993223,61.84983419171789,18.824992405870198,27.45797116193757,1.7200337348289017,5.046664628857794,1,0,0,0,VAL,7
2155,7.847512914403122,38.007873109820004,23.576069688727245,83.38906021348268,7.243379481532122,65.65027717572241,0.026339346795148613,2.4442820908526937,3,2,3,0,TEST,3
2156,11.61108725517699,37.981924207163914,23.642091824230086,79.77897728302794,11.678475952069281,59.47783674048845,0.1682837866594851,3.907003035214622,2,0,3,0,TRAIN,3
2157,7.270973335521319,37.95708518497854,23.615254427601943,90.0,11.67256238683363,60.21005344291474,0.07552581111334492,2.282551714687534,2,3,0,0,TRAIN,3
2158,12.553578021440668,37.82217861438523,23.62651261461941,85.49646514735707,14.298557409830916,17.33566310251235,1.0088039268250037,3.7040009066061357,5,0,0,0,VAL,7
2159,6.366127220271739,37.87383143993656,23.565735066768354,67.39271546733136,16.103882725461823,26.930574558828223,0.40155148520106204,2.5683089955498244,2,1,2,1,TEST,5
2160,12.031915391955081,38.17589506933504,23.665805567266787,15.0,15.946533775604522,99.86952216919619,0.2554424626175102,6.1689234846268155,3,0,0,1,VAL,6
2161,10.037721265265555,37.988750624925366,23.616219742258266,57.18414513114311,15.205700429276739,56.75566458815148,0.1874233451618608,3.3272223877931593,2,1,0,1,VAL,3
2162,4.941433403377162,37.97962631795783,23.584179877310138,90.0,6.584117583602634,61.58436317694527,0.019939681298909093,1.3899372400418193,2,2,0,1,TEST,3
2163,9.530930828796095,37.93720967984247,23.602119137431703,67.42678677663463,20.917084352955182,55.125507717470306,0.3455099533325848,3.907124168121635,3,2,3,0,VAL,3
2164,3.7083760438057336,38.01679953385219,23.570196480022144,90.0,4.143523062233864,69.59324168941123,0.017680956092728885,1.3285736509200403,2,0,1,1,TRAIN,8
2165,9.522954913061177,37.89981969977562,23.594645054953457,90.0,7.992541329005302,55.21151286382846,0.07787339580898074,3.6933328211228615,1,3,0,1,TRAIN,5
2166,11.647932400070404,37.91654328446159,23.613477078118017,64.2571643410727,18.69515142719546,40.4852434703606,0.5648167522495855,5.2075531902300405,2,2,1,1,TEST,3
2167,9.16918131596579,37.960940474142205,23.593601949549345,63.61930242449668,12.788852194319379,59.18060224200538,0.2934890626207352,3.1137487386538574,3,2,0,0,TRAIN,3
2168,8.28729971235251,37.89480792019163,23.597015601212885,90.0,10.352606786108925,41.598499858239855,0.16194770501939101,3.0788280747877126,4,1,1,0,TRAIN,5
2169,15.203741583466488,38.17315412752429,23.67789828080516,15.0,18.791451171566926,95.08411031015417,0.27628455332581603,6.103198213999027,0,2,1,1,VAL,6
2170,1.7944980857792494,37.93174583740104,23.552385741096188,86.61101785615766,6.185218770785156,50.96608694286824,0.04847216556236977,1.1327527808041253,2,1,2,1,TRAIN,5
2171,12.144174926192953,38.15739035973731,23.696362852259625,15.0,22.377085747805147,84.40605770667638,0.6060507495078722,6.875103043001648,0,3,1,1,VAL,6
2172,13.024866123656999,37.93065920180452,23.624603728955893,15.0,31.136105438361774,52.319905101011024,4.540716888188435,6.193350756428682,2,1,4,0,TRAIN,2
2173,8.861895215013963,38.02000145950183,23.60391699416073,68.79564521502022,11.310532936082264,67.14867157850817,0.02500630837816712,1.6621364041190718,1,1,0,1,TEST,3
2174,1.3119905857380232,37.91795409000382,23.801645311563952,55.55231391889086,32.86309153948594,30.1507414802237,3.169994750462801,10.29067419205607,5,3,0,0,TEST,7
2175,13.512514115963459,37.83499116029707,23.633915565033888,88.61710246580745,16.537165885016872,23.41055953805406,1.408832571988376,5.712638012114021,0,0,1,1,TEST,7
2176,6.152628528433942,37.91648025471542,23.597143903139887,79.51919603012642,13.005128978526784,44.8442313301853,0.19388977472174673,2.153248242127059,2,2,0,1,TRAIN,3
2177,8.42122292787407,37.97380616102522,23.589191167789746,78.33613743854772,11.696523244201481,60.37730703922244,0.12135490854322736,3.183122478398669,5,3,1,0,TRAIN,3
2178,9.903663519393687,37.988203999522405,23.62465023632785,64.80690859023588,11.2088308034885,68.77960894397381,0.15137302761094065,3.2672124183739277,5,3,0,1,TRAIN,3
2179,10.00440732685469,37.95228767135693,23.617663917645114,72.40628875904954,20.382424210251102,44.18516923500702,0.34963323052246614,2.983213230619575,3,2,0,1,TRAIN,3
2180,5.817727570117434,37.99291260251037,23.599607829620485,73.57130407372284,10.577815461267514,70.49449651537597,0.05555645000684445,2.160118428646152,3,2,0,1,TRAIN,3
2181,10.196131166132592,37.935913336761736,23.61397461117042,74.63757096566482,14.48964924911708,40.81025488618369,0.347000053147762,2.8723105540989846,3,2,0,0,TEST,3
2182,14.443345906987163,38.086362770394885,23.695503794248317,15.0,27.849002356161208,79.43108406880349,1.8098189173213808,7.980638368981815,2,2,3,1,TRAIN,6
2183,12.756385629035217,37.93383341122082,23.642954949900435,64.73227539201683,16.47666853528987,60.00905151010362,0.37073481071920034,4.240977458216347,0,0,1,1,TRAIN,4
2184,4.934934363313613,37.98023717691306,23.564385597959696,77.74477560211136,3.0646945583787577,59.97194915084137,0.07396852233948661,1.9603531677818524,1,2,0,0,TRAIN,3
2185,20.42302236688409,37.76933586861247,23.737780740266725,78.41123403931729,25.155942832457868,10.0,3.384960642235042,7.952615114673633,0,3,0,1,VAL,7
2186,5.991714290373193,37.974544237506784,23.562213324158638,71.72486506698428,4.718366707990743,58.835249833585465,0.04951641366763573,1.6968019541102262,1,2,3,0,TRAIN,3
2187,9.190637872966802,37.99588023993595,23.63722801103562,75.85566377292042,13.304864420601017,61.92904247977047,0.10443819711993621,3.7272819896935983,3,2,3,0,TRAIN,3
2188,5.740204153346714,37.978061145417456,23.566674331986356,68.83932821811952,12.247450713648504,86.12344031506544,0.1234963196568474,2.9027010757449854,3,2,0,0,VAL,3
2189,11.685377358475812,37.758502014927394,23.638221710558607,83.9566265356407,25.31681370286171,10.0,2.7222512779595944,5.738688588881433,0,3,0,0,VAL,7
2190,12.110855283702271,37.97052739286805,23.64907461174581,65.84583879894367,14.941036786741869,43.20028558162967,0.2790001669175024,5.0194086483717655,3,2,0,1,TRAIN,3
2191,11.138729518480703,37.94548566690518,23.632903142692662,15.0,29.959877752188902,50.15917097230001,4.233888258438708,5.618321333695624,3,2,0,1,VAL,2
2192,10.643453304421584,37.88544838925252,23.60558969061146,54.60693581199559,14.217265529310183,19.737044218785424,0.9411666263408529,3.8317073155019883,0,3,3,0,VAL,5
2193,10.73830857923895,37.93597675869176,23.618036538247853,79.80062528685096,12.567740792274035,42.94143282377841,0.19089141565059242,2.4760462318497214,2,1,2,1,VAL,5
2194,5.686919603857279,37.94553185831278,23.549340119500506,90.0,4.550158347270566,48.03478318422111,0.059975612862266284,1.1525898296483128,2,2,0,0,TRAIN,3
2195,3.413905213683341,37.935082353240475,23.552026324671814,90.0,8.623604555352435,48.03092282030482,0.25411636988369607,1.3660631179191844,0,3,3,0,TEST,3
2196,8.447251592236608,37.978576528668505,23.599081043335403,72.93167037683136,16.1266133418105,67.55149275492509,0.0984320030108045,3.1199016434685,1,2,3,0,VAL,3
2197,13.960955558436643,38.14729148630953,23.707972566330255,15.0,20.31694405224296,100.0,0.7369475889246734,6.403737360193604,3,2,0,1,TRAIN,6
2198,8.592019329031306,37.87594988228434,23.579963204001597,57.94964981733155,12.21724726245298,29.65108148410327,1.1908419803492651,3.3004791518776333,2,1,4,0,TRAIN,5
2199,2.0707051408329136,37.829569447202914,23.546944935519264,35.311659687137,24.499303574484404,25.54015381536765,2.033546202655092,2.664042706581165,0,0,0,0,TEST,7
2200,23.153676756116756,37.93060699692242,23.553117672091233,52.50723714201071,4.740713794891995,46.46141881435675,0.12711166270778826,1.5449079792738116,2,1,0,0,TEST,8
2201,6.305380789344852,37.929716512299734,23.562189769283627,67.73657156208242,13.969297632218474,40.86733044367335,0.29394744426478125,1.8302664677161282,3,1,1,1,VAL,3
2202,9.693490695467649,37.931154926626284,23.591670619356737,80.2242625359709,15.337693386687489,45.948670704876534,0.31577458591105406,3.26403311134785,2,2,3,0,TEST,3
2203,15.699401403033782,37.74378806304557,23.656055909842177,90.0,14.76030556239547,22.36694803151735,0.23427905894447396,4.539155424146024,4,0,2,1,TRAIN,4
2204,15.744433429950996,37.95001335974411,23.704277439626424,15.0,29.02698229394087,61.89421378439542,2.4101339013158696,7.039302264855755,5,1,1,0,TEST,7
2205,12.900906705041365,37.96168606327381,23.659777928614247,69.43135043239317,16.59293255823732,50.26035715288073,0.3824967608932472,3.324317574883009,2,3,3,0,TEST,3
2206,7.439073287987314,37.99764808774237,23.575344822888567,76.29357027841507,11.672664409418648,66.76789000321335,0.1366599225145936,1.6422939773764342,5,2,3,0,TRAIN,3
2207,11.688574659217121,38.020046229562546,23.65261620046279,29.55916223768583,14.210976149724146,82.0202845306955,0.4678756742460589,4.844399470868789,3,0,1,1,TRAIN,1
2208,10.095630801994417,38.191149322700824,23.649486497113557,15.0,18.836305437559314,95.45925442970042,0.10814209956811476,4.7751324616801165,2,0,1,1,TEST,6
2209,13.123339259240753,38.15808094859192,23.69152529871702,15.0,25.478764888812883,100.0,0.5626761641281851,6.775132232978108,3,2,2,1,TEST,6
2210,10.803860538471296,38.03691979761383,23.611585648282677,15.0,14.64392963533823,59.277619349551955,0.6036433976612113,3.6831177195854954,0,0,0,0,TEST,1
2211,12.986620086809353,38.05089442628252,23.677099897301147,24.250793996775663,23.965920781689668,80.93315047215142,0.4877939600418356,5.646035897912184,0,0,1,0,VAL,1
2212,11.47116583462272,38.131942417253256,23.654425038975774,15.0,18.112195887023134,87.67666122235858,0.6095825896848448,6.0314593431138155,0,1,1,1,TRAIN,6
2213,13.85675339311669,37.957502644739385,23.644075580687364,64.38534228169799,16.28479763976204,58.66315325533422,0.6886209393579898,3.982696132985248,2,3,0,1,TRAIN,3
2214,14.337985482307914,37.97823317585947,23.648029852022084,68.09629393683142,20.462769903496902,51.529047833030205,0.45256394096373403,4.83626020860642,2,0,3,1,TRAIN,3
2215,12.239849358418866,37.9456328846554,23.628329933090654,59.305604855294916,18.08677879592981,45.157219712292076,0.43832484929271176,4.439551652930057,1,1,0,0,TRAIN,3
2216,8.211223574142611,37.8860379003906,23.564451987539986,84.83727182901,13.893722301649682,38.89483769478421,0.39353920325593367,2.6413847924236964,3,3,0,0,TEST,3
2217,13.475750066497724,38.08937327808303,23.66073460415455,15.0,24.927861925643263,87.05055231612927,0.7581109019235314,6.208146168912998,4,0,1,1,TEST,6
2218,13.829279441684916,37.80330342486599,23.659860718982994,57.02228148369427,24.455917758653573,28.004254210784655,2.9217222593304606,7.383797247999373,0,3,0,1,TEST,7
2219,12.375012090640173,38.027735798501055,23.661598492793853,26.15780293763929,17.21671904277593,59.56970259070247,0.8019212448144545,5.069482754664956,4,1,0,1,TEST,1
2220,13.242797460517629,38.174874683704715,23.675686222476795,15.0,25.81789883641229,98.52401895146134,0.5802723289642285,7.713663764198306,0,2,0,1,VAL,6
2221,11.068703132754335,38.20378234708067,23.697295644860876,15.0,14.855616021888595,100.0,0.37023754034576245,4.867136359902663,0,2,0,0,TEST,6
2222,9.964349519111408,37.94137857339293,23.628227306609016,67.25323640664371,11.533218281695389,52.54792023193779,0.20452247395231773,2.2198979595224433,2,3,0,0,TRAIN,3
2223,15.235963897404272,38.16411493098366,23.710549402057712,15.0,22.013996206706526,96.24412341372961,0.5615747155393823,6.548820414754172,2,3,2,0,TRAIN,6
2224,7.556223111454366,38.032032690370464,23.632550352175024,65.19991269198853,7.659665228344718,58.49371446651574,0.21972804868861298,3.2629160118728016,3,2,0,1,VAL,3
2225,7.760717983072597,37.998637848376006,23.635771224426826,61.66536786643442,15.921946841419906,56.5274154363397,0.19050412992664084,3.384757434974303,2,2,0,0,VAL,3
2226,7.131194909069298,37.94554280692569,23.629521662454206,90.0,6.190659902304567,59.857831817132784,0.04966861877401644,2.143117279500431,2,2,0,0,VAL,3
2227,13.759338412503627,38.10378786164339,23.651473181091458,15.0,19.968220663449294,69.35619395906858,1.2346643617448445,6.118187019590934,2,2,1,1,TRAIN,6
2228,17.486137338590858,37.77945615880143,23.6392826347674,82.63115394862771,23.97555052153329,10.0,1.7300614213760857,5.844410140199171,0,3,3,1,TRAIN,7
2229,6.208059057511541,37.78386824980464,23.746961897595604,90.0,28.46096052681235,10.0,1.9540971517071963,9.57800545827541,0,0,0,1,TRAIN,7
2230,3.0112721266138145,37.95369643799557,23.525423686688097,90.0,2.6339956500796333,46.2798215027135,0.03224387718744687,0.8271616021875456,5,1,3,1,VAL,3
2231,15.372691623548056,38.13914577239523,23.701572809148058,15.0,22.37446146523107,100.0,0.9163863772099796,6.873750287209643,3,2,1,1,TRAIN,6
2232,10.619103601302204,38.00224088613237,23.63272077259253,65.57750510525592,14.631037763052326,65.76094910850662,0.260285355420601,3.591495103610499,3,2,0,1,TRAIN,3
2233,10.847096869978124,38.18869456283198,23.690802628104326,15.0,14.468959667166992,92.35394455435444,0.2508602357220852,5.669629872900975,0,2,2,1,TRAIN,6
2234,16.437945523435854,37.791484115494114,23.692062252224865,90.0,26.98657139934245,18.850591496292267,1.0765856892207502,5.745421308605362,0,1,0,0,TRAIN,7
2235,16.099320028272558,37.90005158015835,23.65969982922944,60.97654212924017,10.728307198524357,55.220263237253484,0.9846783824550212,4.030392757228655,2,2,0,0,TRAIN,3
2236,15.09695848235058,38.1264235547202,23.676680294540187,15.0,24.868777665746713,87.49891054710845,0.7959677855724135,7.092331679224437,1,2,0,1,TRAIN,6
2237,9.81210223510392,37.971587127093116,23.62776890585893,65.0535991835396,15.20825734909534,63.81128620427055,0.2819932951127758,3.387858091184353,3,0,3,1,TRAIN,3
2238,10.653568351923873,37.96747108017488,23.593995266966445,80.60080826521823,10.252564764384648,46.04090517316691,0.37631395392966194,3.8469037127534413,2,2,3,1,TRAIN,3
2239,10.409752792985756,38.00902644889179,23.67029221179583,15.0,21.678363961084813,64.7468997524211,2.116244529722726,5.4793493046601895,1,1,4,0,TRAIN,2
2240,15.320692166043372,37.78402503447897,23.654443899255543,90.0,23.175164332858955,12.25099095638302,1.1318511639364675,5.06175940789764,0,0,1,0,TRAIN,7
2241,19.91441745127407,37.838304816009085,23.725845060298813,90.0,19.391948545918925,29.632619946210774,0.5167785892834882,6.824180856396924,0,3,1,1,TRAIN,4
2242,9.357904917456384,37.95510635368262,23.600059312457834,82.657585662965,9.542765486140699,48.094803832508184,0.0765766593760552,2.3094756635348643,1,0,4,0,VAL,5
2243,3.3642998061010925,37.994941838273796,23.565914832246637,75.97261790429337,0.5492938822465554,64.49566779577671,0.022681640427878885,1.6361246913476808,3,3,3,0,TRAIN,3
2244,3.916551626224809,37.95101357190961,23.584258909153906,55.421419303370214,10.414526180181666,61.411057066311315,0.10624713572231102,2.3906016013716918,5,2,0,0,VAL,3
2245,12.486689781887861,37.97403188241343,23.632597429150213,63.21013007965076,17.6523941731725,33.116766015503416,0.6386626623972662,5.194303609299716,2,2,1,0,VAL,3
2246,8.984665137953035,37.936634943102526,23.56949791163304,82.79107722459878,6.989199266339254,52.970155565516784,0.20052697000059894,2.8208902676740615,3,3,3,0,TRAIN,3
2247,10.18205595571066,37.93653088327856,23.616134818685513,74.57044780347667,17.674224078306562,48.10938384143333,0.13334576422787986,2.8828519971943294,3,3,3,0,TRAIN,3
2248,6.272914593895482,37.8164402395436,23.754387173984703,90.0,18.05584519077665,10.0,1.0336519272461162,8.616215710129435,0,1,0,1,TRAIN,7
2249,15.386848282813057,37.88091953361609,23.633985142355616,70.82996983105458,17.65388631331286,44.994953403213444,0.9449251626721495,5.933845719815576,5,3,3,0,TEST,3
2250,6.561504057430345,37.799493237705825,23.60485351017439,87.9732737241819,19.667520327504935,15.808878558458886,0.9947545084196552,3.1601912364971,0,1,0,1,TRAIN,7
2251,9.986931661226752,37.96192339679376,23.65754343227985,15.0,28.520754393901555,43.8627072923265,2.102191965450933,5.886053018036157,1,1,4,1,TEST,2
2252,4.445886439851096,37.98691945102825,23.57273265161293,79.43990755339229,9.787622604284165,72.30318790297294,0.055159898444216204,1.2564693613728874,2,0,1,1,TEST,8
2253,13.342924466036084,38.12876450090189,23.695843234892735,15.0,19.188514464799773,98.96354524605043,0.847035151355311,5.848360423501214,2,2,1,1,TEST,6
2254,10.34479490723197,38.137413299840176,23.673630286553124,15.0,26.16217269917197,89.77016156078577,1.1624952130222344,7.198261689402785,0,3,0,0,TRAIN,6
2255,10.528201746835299,38.157408606781885,23.663572569085407,15.0,16.943958577848466,88.33762717686739,0.609908303457133,5.778378697965746,0,2,1,1,TRAIN,6
2256,16.90611725574978,38.1186249025267,23.71396187553774,15.0,25.414350556086205,89.87592390159833,1.731086182617129,7.657613553336757,3,2,2,1,TEST,6
2257,10.653950005050781,37.76790697491998,23.58072317872287,46.6728511218627,26.829226795975273,10.0,3.5365929191908076,5.437250554543861,0,0,0,1,VAL,7
2258,9.490343288681876,37.990474495609554,23.60172102229133,71.4157716115298,14.285784899950398,67.10603800820441,0.10453530917261278,2.845463368423434,3,3,0,0,TRAIN,3
2259,13.345105514318785,38.12214825757196,23.662025838108555,15.0,25.27943536662724,90.05637955423613,2.226998867797267,6.643614123482406,3,0,2,0,VAL,6
2260,9.665937040379646,37.95109685675141,23.686888315226074,15.0,35.68929382243957,52.35907104156508,3.6718915696656182,6.407118360494776,2,1,1,1,TRAIN,2
2261,10.778127043733523,37.93775718825867,23.61876594524504,56.28567736405592,12.878720656301596,42.91460438694257,0.6691004561860298,3.8714358696305315,3,2,0,0,TRAIN,3
2262,10.290763740626817,38.17884615595281,23.6617772479302,15.0,20.513861500236107,100.0,0.6416340514891533,4.843315415280862,2,2,1,1,VAL,6
2263,7.477024269539795,37.927516687920395,23.594986406229285,67.97646950152873,19.233184091399337,42.7589867043306,0.4316377615207844,3.1849853003793163,5,2,0,1,VAL,3
2264,9.38629926955469,37.9649935837265,23.5525523284042,75.36565072080197,11.285538420188317,45.499781624223004,0.18491785604495373,2.519986261542974,5,0,0,0,TRAIN,3
2265,12.815158651063655,37.897087299880894,23.648697914378495,19.900671983168646,27.02854611505276,28.66010423468167,2.4994928288914937,5.731207000504933,3,1,1,0,TRAIN,2
2266,14.212761671150714,38.11116727288193,23.676982606321577,15.0,20.37420256647257,73.02194508394538,1.8086886202103285,6.1453065284177555,3,2,0,1,TEST,6
2267,5.112654936823091,37.95194155426853,23.535593241626817,90.0,7.022377760161671,48.761101352289266,0.07223158422515026,1.4787002271002863,3,0,0,0,TRAIN,3
2268,8.037722298345656,38.01568423466264,23.621860589531078,76.19912612292109,14.215599417802778,67.95913103837994,0.06113584229038038,3.2220364015484986,3,1,3,1,VAL,3
2269,15.523255555657688,37.72909215113348,23.630619066900884,74.33891300679309,22.743305463663077,10.0,2.836230613104427,5.520869599232602,0,1,0,0,TRAIN,7
2270,9.943466672640753,37.98011653988561,23.627751812899035,63.15294502494612,17.187753613169736,58.529486141681616,0.5143409685534074,3.1927772928509843,2,2,0,0,TRAIN,3
2271,6.201523672683557,37.854993431208406,23.564883570541017,90.0,15.752377632814875,30.942034905436817,0.45169795478555985,2.125132947210874,4,1,2,0,TEST,5
2272,11.445061346498214,37.92014340033682,23.60970252620944,77.84876474408375,17.132125704065228,55.15230954203495,0.18973179330329307,3.752448208382749,3,2,0,1,TRAIN,3
2273,9.689372274345617,37.97261048389544,23.598027962508592,90.0,8.73406896646449,52.941735700356226,0.04335373573615596,2.9081732635034894,2,2,2,0,TEST,5
2274,6.158581968893023,37.90351547266107,23.57140449416631,81.21333457962423,17.340969130589066,36.982119475887515,0.5476535281721246,3.697654877926205,3,2,1,0,TRAIN,3
2275,6.159682344515283,37.93799147211624,23.549561508906606,78.21603327801195,7.348897214407424,36.844617273825634,0.10671707894429693,1.5340562518687038,2,3,2,0,VAL,3
2276,7.081001172449968,37.992362830982955,23.60247059663616,70.05383122850452,11.881739773123805,61.0980336108164,0.14963407695645375,2.883506292563857,3,2,3,0,TEST,3
2277,15.82447683708322,38.08519612304958,23.70876047993957,15.0,30.10593662466499,70.0039368294501,1.2931659764492753,7.63890798476508,0,2,1,1,TRAIN,6
2278,10.377036237550845,37.90613197548983,23.578552302449722,89.37920177426454,10.204898608322454,44.641679694828476,0.21898354893603506,2.591612883158552,1,0,0,0,VAL,3
2279,11.646552962039383,37.97407177189115,23.628610260245566,65.19826650694534,14.91570546409924,58.41884315008638,0.2487369914141829,4.472761047037665,3,2,3,0,TEST,3
