incident_id,predicted_killer,p_killer_1,p_killer_2,p_killer_3,p_killer_4,p_killer_5,p_killer_6,p_killer_7,p_killer_8
2507,3,0.00018126011256267393,3.6304462045268836e-05,0.9991046283590667,1.325089284198401e-05,0.0004283199290082018,6.811692658883716e-06,3.534926594710223e-05,0.00019407528586921303
2508,6,0.08427345345260867,0.07457441730449746,0.00021651903463125414,2.260548351388593e-05,0.00022385055820194782,0.8402716696257995,0.00041420055019378163,3.2839905536512732e-06
2509,7,0.0022437797944903815,0.3593242024354145,0.015466475558556918,0.003388781436665797,0.09757176899796846,1.6507746247461174e-05,0.4423988927457258,0.07958959128493055
2510,3,0.00010965885245282348,3.764830809825452e-05,0.9971337725764277,0.00013189472593115958,0.0016312777215385242,2.4347487820861623e-07,0.0001655100584991413,0.000789994282174225
2511,2,0.0005047693529685093,0.9994231216206692,3.1561867893217258e-06,3.008957776626659e-07,3.952246879438337e-05,7.457647655196575e-06,1.5818981659084183e-05,5.8528456868695285e-06
2512,6,0.00011856053851909708,0.00011465500960799937,1.9558158335500224e-07,4.97821068764071e-08,9.398321612402136e-08,0.9997660722337216,3.726670160468788e-07,2.0422888106035133e-10
2513,3,0.00038531865165808936,4.080837494101375e-05,0.9990966497527869,2.8649598712911543e-06,0.0003939060799142671,2.358418971793034e-05,2.4515356409351794e-05,3.235263470114219e-05
2514,7,0.0007186071491263893,0.0002426719514804884,2.0428016049773122e-05,0.03126925821537851,0.00026846945788998463,1.5861047844396875e-06,0.9674387564565758,4.0222648714566035e-05
2515,2,0.001114001750311764,0.9966285317448276,2.8655838150619966e-05,6.048816949847169e-06,0.001526577582487056,3.303734838322763e-05,0.0005857276565466392,7.74192623432474e-05
2516,6,0.001944209454819507,0.00042000691050941754,0.0006905730852427865,1.0123527167431664e-06,1.956153906807902e-05,0.9969144075148905,1.003497616558633e-05,1.941665871204309e-07
2517,6,0.0014147615330429896,0.007273731042839257,0.0005303380291958406,4.897902316137465e-06,5.293171791954965e-05,0.9907082213086247,1.3017508143858421e-05,2.1009579179237835e-06
2518,2,0.0010063188801844355,0.9792461146247265,3.089341992905849e-05,3.1441113599783374e-05,0.00013760078044010174,1.944778388031192e-06,0.019536011670367302,9.674732364779973e-06
2519,7,2.8904126303286372e-05,6.553345099452793e-05,1.1249107067895748e-05,3.60841050863703e-06,0.0005678940478009272,1.847079679851411e-08,0.999289589372443,3.320301408489177e-05
2520,3,0.0001120722810729305,0.00010065733583519323,0.9143626643682494,3.9927933893306884e-05,0.0769649917801098,1.3917720841335918e-06,0.00011802700121678915,0.00830026752753836
2521,6,0.021500382226767343,0.006052466844957016,0.000710422768914798,2.2918546753571373e-05,8.530303060843169e-05,0.9707547697155721,0.0008725799983379975,1.1568680889018635e-06
2522,7,0.000736692849843291,0.0017382755808492607,0.0012104786564390172,0.0008509448465493281,0.010535242655629209,4.242411631055572e-06,0.9844568321336782,0.0004672908653807417
2523,3,0.00011734469186866114,3.0100728525203187e-05,0.9992980658984235,1.7401584362763384e-05,0.0002970433637561308,3.454058772642152e-06,3.504573369757592e-05,0.00020154394059331476
2524,7,0.00012047402998422615,1.3297846148268409e-05,0.00038009634109101867,0.36937349757256316,0.00016979253392704634,1.1640426257809791e-06,0.6299099552456993,3.1722387961264885e-05
2525,7,0.00013501482095370641,6.916520289254546e-05,0.0008674398568300626,0.0009566321552425856,4.440482443775444e-05,9.928351389557697e-08,0.9979044547912225,2.2789064907016866e-05
2526,3,2.2411996177809835e-05,1.0590283448872836e-05,0.995320109732546,1.842859992908709e-05,0.004312176667979583,3.797733475687593e-07,1.466327547964037e-05,0.0003012396710913261
2527,3,0.00041732779759516347,0.0008738843317497967,0.3766497163655358,0.0005343740144134751,0.3702609748241152,1.2789318264456907e-06,0.0034159758044073714,0.24784646793035686
2528,3,0.009016819338164153,0.0038476127879997855,0.411076389929797,0.10753106712848662,0.33553796777306316,0.00018114501092418128,0.0029782250650117474,0.1298307729665534
2529,2,0.00272648652230557,0.9887601523838508,0.0015066868517701836,0.00027278181600671363,0.0006388652573017662,0.003618709762685194,0.0022717692320819655,0.00020454817399776472
2530,3,2.818897839009607e-05,4.918893024132418e-06,0.999552532240046,1.7881568822087957e-05,0.00034420240127427075,6.270648085273274e-07,1.3578092446067004e-05,3.8070761188558826e-05
2531,3,2.3888448793773905e-05,1.120372285839801e-05,0.999681281267011,2.878781343307003e-06,0.0002184944827826052,3.15182930611857e-07,2.2938726478276573e-05,3.89993878021672e-05
2532,7,5.157039000873048e-05,1.2597538015681588e-05,0.0003887199098284936,0.0031058781578701925,1.5342307970919356e-05,2.9432635741043945e-08,0.9964197687251728,6.093538497538989e-06
2533,7,6.368450521600287e-05,7.372962826191992e-05,0.0021538699037929364,0.003772580985390085,0.008566462778171368,1.213057253073619e-07,0.9853177630813125,5.178781212986385e-05
2534,3,0.0005823991997066083,2.199412737982425e-05,0.9986253568650871,4.879296003851847e-05,0.0005254141875842117,4.015734843413551e-05,9.07929439080387e-05,6.509236786131433e-05
2535,6,8.717844772498244e-05,5.422376991702643e-05,2.068019987388376e-05,2.2974859614718825e-07,8.394165874557421e-07,0.9998363561992986,4.875663223722541e-07,4.651679640052915e-09
2536,4,0.012523026961903458,0.0016248699294765267,0.17643584421126202,0.705199820308235,0.005071643945285009,3.932824799622483e-06,0.04906219703503507,0.050078664784003205
2537,7,8.74986181714353e-05,1.7713361445824827e-05,0.0001222903695744211,0.0011547971632580895,0.0010052860821665108,5.670411107094025e-08,0.9974487694229776,0.00016358827829510703
2538,6,2.706751248922636e-05,4.22904220812338e-06,7.85223458904435e-06,7.335902885522116e-09,1.2192277381612752e-07,0.9999606606440059,6.117510466077166e-08,1.3292643976239158e-10
2539,3,0.0016378166448107903,0.0002806325664826022,0.9816560985586193,0.0010035393088035558,0.006001072297888133,4.264578526966497e-06,0.0003360938866960622,0.009080482158172557
2540,7,0.0006460168948571417,9.804980119512525e-05,0.003545773826292273,0.0055600769841914685,0.02325746439263312,1.3290674095396116e-06,0.9660805206522889,0.0008107683811322816
2541,3,0.0006989330339595524,0.00024685097614654495,0.5335008380581119,0.016133940478499965,0.4102741854190426,1.5761784821507706e-05,0.008272189025921627,0.030857301223496347
2542,3,3.054877387851239e-05,3.5758276545289854e-05,0.9809138030602484,7.730006615621744e-06,0.015770432002816286,1.4824692216641333e-07,5.935706301548535e-05,0.003182222569958332
2543,2,0.007573007627261806,0.9908421283357417,0.0003608319927154127,5.159982020726104e-06,0.00015535953205740737,0.000573986270002465,0.0004433026304419718,4.622362975859381e-05
2544,2,1.1295764160737784e-06,0.9989749736544296,6.526994226440339e-08,6.852836280127259e-09,3.6110738386022063e-06,1.0141655927535397e-09,0.0010200897415056213,1.2281686606543343e-07
2545,6,0.005221465927933745,0.00020634765051318835,0.0004532100043271274,1.261678601362176e-05,3.78705881796456e-05,0.9939143113828358,0.0001539237028718922,2.5395732486086586e-07
2546,3,0.00015199285322992285,6.093792080333779e-05,0.9875709594388442,2.913120988074798e-05,0.009670222188373602,1.9203766621702465e-06,4.4429813868146716e-05,0.0024704061983378215
2547,3,6.668906019558462e-06,8.687005015698965e-07,0.9997176748881628,1.0869228658773537e-06,0.00025902137545338384,2.4691178860448343e-07,1.4738312363969169e-06,1.295846397175258e-05
2548,5,0.0001781590672664178,2.538362597706198e-05,0.008680072385171914,9.020877403262894e-05,0.9847385572293144,1.6892349148722577e-06,0.0005247321257214273,0.0057611975576013635
2549,3,0.0004671226490929586,0.00022166407724497528,0.9691850711532972,0.0001216647554685468,0.027139568274122207,2.1570028677532336e-05,0.00016019176404272285,0.0026831472980535466
2550,7,0.00010544222447673574,5.927617271418358e-06,9.238375574755632e-05,0.10994317413144443,4.189214774293845e-05,6.368114594848984e-08,0.8898003981029632,1.0718339207659867e-05
2551,4,0.004757736430638907,0.0002621229824592156,0.012865560148373778,0.6953592313197934,0.14999024588348905,1.6507859308970987e-06,0.1337315559426528,0.003031896506661961
2552,8,0.011355187951195183,0.0037131905736298683,0.35070595818765393,0.01008929025894473,0.0577097469025291,1.151439616475397e-05,0.0014155777047575868,0.5649995340251249
2553,3,0.0015076876363860172,0.0018474457503066658,0.4199347176993632,0.005055290547649349,0.3266922384205286,1.4097920540979104e-05,0.001063056364206091,0.24388546566101924
2554,3,0.0009557765400522676,0.0006427137876348501,0.9632880939951003,0.0006749391443164005,0.02490842396916143,1.4831813193956682e-05,0.0009822923196395339,0.008532928430901032
2555,6,0.0056070121998229,6.94781920234343e-05,0.04444985400098195,3.2528097876628146e-05,0.00020001476560016417,0.9496101050763934,3.0230265838715265e-05,7.774014626913358e-07
2556,3,5.226678016704115e-05,1.2777977643818116e-05,0.9992686669659248,3.3696258865861315e-06,0.000547077765966275,6.321883661370374e-07,2.4635034871279005e-05,9.05736611739894e-05
2557,3,0.0003544202916447031,4.6298093418649596e-05,0.9941642407404448,0.000898506319620962,0.0029360238497118337,2.947015625511729e-06,0.0012362363395857607,0.0003613273499477411
2558,6,0.004175577271964762,0.00011451865162908617,0.007501740677281093,5.310520896811127e-06,6.599131537480079e-05,0.9881214748214984,1.4860398108013676e-05,5.26343246900498e-07
2559,7,2.4942064882900347e-06,3.1649082076358187e-06,6.634414590688312e-05,0.0013207675480528104,4.821212082844601e-05,4.324154327173722e-09,0.9985559284115681,3.0843347933866987e-06
2560,3,0.0008076505205078146,0.001824206720496015,0.39704137264688055,0.0010320434195785263,0.3577318529975415,1.4561331541653293e-05,0.0008263617505702896,0.24072195061288357
2561,3,0.00043477070157665887,5.5119524965720395e-05,0.9972494551856578,4.64453112063335e-05,0.0016698979661290791,4.254652404902111e-06,0.0002295534675050216,0.0003105031905548073
2562,3,3.797891513107093e-06,3.7857391581802625e-07,0.9993411520948949,6.242109355641943e-07,0.000626113392782071,1.550531935146813e-08,1.9807156567249424e-06,2.5937614982357417e-05
2563,2,0.0068987038749020865,0.9904154444386851,0.0002722927132890008,1.5026843977292366e-06,0.002080748672697825,2.6949122524578434e-05,0.00024963477480472124,5.4723718699058014e-05
2564,7,1.7750870723725422e-05,8.10715476703449e-06,1.9736910873190746e-05,0.0004907450688289007,0.00012666697701164937,8.686648450143345e-08,0.9993169522382881,1.9953913022781535e-05
2565,7,3.695146456051136e-07,3.204645556046865e-07,2.1805477089616135e-07,0.0002686681682317004,1.8811997102326572e-06,5.103068800398922e-10,0.9997283408578742,2.0122990492763454e-07
2566,1,0.4417539009814947,0.005043155550395439,0.4344708232580646,0.0005599595167063164,0.001647849387973662,0.10819320389559955,0.007882397630688837,0.00044870977907686237
2567,3,0.0001330093599842407,3.345903576348651e-05,0.9993859232436927,1.594365962787351e-05,0.00023289456427147848,5.153931423027203e-06,5.297982505822467e-05,0.00014063638017923683
2568,7,5.848637722146496e-07,3.731479837175875e-06,4.470830533548493e-08,1.3671444765588287e-06,3.871015306129727e-07,1.183289056704113e-09,0.9999938708329043,1.2685885048979692e-08
2569,7,0.0004080099263645517,0.00019738776633543764,0.0013545607195129413,0.08972088310526556,0.0026291496266253197,7.63581933126267e-06,0.905625691549472,5.6681487093064296e-05
2570,3,6.399160528556035e-05,3.4850159462508594e-05,0.9955329033411304,0.00016370747756698663,0.002795041202028601,3.573622518435427e-06,0.0010271484129493798,0.00037878417905830097
2571,3,0.0002262355440773316,5.0982440841032747e-05,0.9993058943165448,2.690032647625864e-05,0.00021329209792342308,1.8809299421163535e-05,6.472312867972062e-05,9.316284603621767e-05
2572,3,0.00013193866144011444,1.7205521478156584e-05,0.9995199218257141,5.745499028409758e-06,0.00023942866458487178,4.7440393078400434e-06,3.6109130857120125e-05,4.490665758946194e-05
2573,3,9.268195162110383e-05,2.565199708132866e-05,0.9989195566747828,7.300752607028069e-06,0.0007454134195418401,1.4636584924581854e-06,3.7586896014534096e-05,0.00017034464985888744
2574,7,0.36850103303343285,0.11741342608506204,0.005705870909329753,0.0032115200518641985,0.0004245830761362499,0.00424804222881472,0.5004094763205075,8.60482948526726e-05
2575,3,0.0185831883193879,0.0002943081895085925,0.9728033652172704,0.0004511072587506659,0.0010861598579005119,0.0055108330828233885,0.0011796158478437793,9.142222651492108e-05
2576,3,7.227289391976429e-05,5.093134436028537e-05,0.9962665906111624,1.8617494905806662e-05,0.0028305236601679266,1.4078111978679472e-06,7.059118208703961e-05,0.0006890650021988458
2577,3,0.01287171911491036,0.0001732144881811181,0.9722881930884927,0.0011558027251764179,0.0010676181624369222,0.011443646880384715,0.0009254724146325651,7.43331257852319e-05
2578,3,3.619527025108105e-05,8.420930854281049e-06,0.9996620073977954,2.2804161501789215e-06,0.00023883922818693324,5.116413143131271e-07,2.0601371102504857e-05,3.114374434538279e-05
2579,4,0.010023897338927857,0.004437868902777466,0.06714166297806508,0.7649945903422299,0.004215828314928479,4.451642204415703e-05,0.14813269810176927,0.0010089375992579628
2580,3,0.0005925084008281812,0.00012691008644957633,0.9985248889991523,1.806695681249811e-05,0.0003913497189147076,1.4206467050321651e-05,0.0002361098708364337,9.595949995587311e-05
2581,8,0.004926958668306531,0.007513914786003525,0.14185444498448288,0.01531135390383812,0.12354689997222686,3.2893022628186304e-05,0.002110779509156774,0.7047027551533571
2582,5,0.00017989440530761513,0.00014116134064521177,0.0329257488515421,0.00020538103340708263,0.957908887900625,1.8198690449426387e-05,0.0008265551089999412,0.007794172669023524
2583,6,0.0006427506557382993,5.379733105945891e-05,0.0001694043395095234,1.3579165766248017e-06,3.872352752921676e-06,0.9991268799395248,1.9161814046934903e-06,2.128343377829469e-08
2584,6,0.0015430916686272232,9.004263439718999e-05,0.0001490347737088705,1.6064992423061624e-06,1.4598218639553277e-05,0.998194386590064,7.107151507602311e-06,1.3246381332179856e-07
2585,3,0.0036009467487128316,0.00012256536285348312,0.9934835098273513,0.00018892254057558568,0.0012370866184837166,1.9467594098437233e-05,0.0008544275023141231,0.0004930738056105541
2586,7,3.587597222918743e-06,2.7321762553415366e-06,2.414292697672531e-06,3.854170657798705e-05,3.750632943580858e-05,5.927749267466729e-09,0.9999135832923122,1.6286777489619738e-06
2587,6,0.0011061911724835139,4.870388698304056e-05,0.0001009246859521616,7.22674090781599e-07,8.730807410141432e-06,0.9987312502528607,3.416357643999784e-06,6.016257596031954e-08
2588,4,0.0002176411654660648,4.316947628659993e-06,2.2754339406512433e-05,0.9905330914338732,5.674018890032337e-05,3.3003820583977563e-07,0.009137102597145518,2.8023289373883694e-05
2589,7,0.002126641419708955,0.0005504777158461022,0.000260376006873655,0.011388822533464902,0.012370238730631014,7.659519001942767e-07,0.9389054923707878,0.03439718527078736
2590,3,1.3643246918523427e-05,3.4957242766627396e-06,0.998764027106684,1.297283003389604e-05,0.0011142231457405315,7.627728832284702e-07,1.3452250924838839e-05,7.742292253845709e-05
2591,3,0.0010140410838256088,0.001313719981957468,0.961124353589699,0.00015273053517844733,0.02914182683955533,9.02084790379497e-06,0.0034054151966761985,0.003838891925204235
2592,3,0.0003997180288854108,1.6767158021329214e-05,0.9989622993859717,2.4862130501713257e-05,0.0004674585008738868,2.4479763168153758e-05,3.998004950452806e-05,6.443498307323238e-05
2593,6,0.0004293151260218409,0.0011874472230265845,8.99006777993966e-05,2.885945428895902e-07,6.239828325357137e-06,0.9982852934013757,1.3906067071766256e-06,1.245422010494618e-07
2594,4,0.0001331379116313716,2.2359013390217853e-05,0.013865176193200093,0.7945686350060683,0.0008531392452419503,1.5921900521586956e-07,0.19033518384131537,0.00022220957014749225
2595,3,3.5855243593544324e-05,1.4024208520884912e-06,0.9997454304396667,1.3908400977855857e-06,0.00020294491561828826,6.39145557322954e-07,4.59838121562871e-06,7.738613398474673e-06
2596,7,0.2775817289713814,0.005958020473955672,0.0036830612568347276,0.009224268061468564,0.0008809594552809569,0.016809498355528682,0.6857871651285078,7.529829704204206e-05
2597,3,0.00019067699198664626,0.0001222547520645268,0.9722836401118434,5.2370365996200044e-05,0.025045905148148934,3.841728228663306e-06,0.00024839486136235284,0.0020529160403693547
2598,2,0.06369961326555959,0.9164632163717067,5.061376851166984e-05,5.32893730462303e-06,0.018119421628835376,0.0003275284865540672,0.001258562584487729,7.57149570401844e-05
2599,3,1.7992200950337238e-05,3.4785276044823954e-06,0.9995732817286584,2.217647387305512e-06,0.0003445261683395806,1.1356124524219447e-07,5.0876633189675815e-06,5.330250249549917e-05
2600,6,0.0014523940753377327,0.022842294233825784,6.30540315115732e-05,2.946123659110197e-07,3.452563361275855e-06,0.975634549927897,3.920682561310805e-06,3.987313957003813e-08
2601,7,1.0170502644956616e-05,4.107375502150969e-06,1.1779123530070572e-05,0.00471556117373285,6.066331408610477e-05,5.4099692509218826e-08,0.9951949819564002,2.6824544112868287e-06
2602,3,0.0011894244576113658,0.0007042768192712502,0.9953443614421512,0.00017075371499656656,0.0008555042726207191,0.0012857701237303375,0.00018039181841366712,0.0002695173512049424
2603,5,0.00010012674424480935,0.0003153953641078814,0.010675175122096894,8.133353378835678e-05,0.9555526642788496,1.8051347795906307e-06,0.0033564182302287526,0.029917081591904312
2604,8,0.0009832732866578077,0.004660706100382283,0.05310855680035234,0.0025326745820433367,0.2741184968282495,1.1047015663544527e-05,0.0020013989446347326,0.6625838464420164
2605,3,0.0018636326762727464,0.00017289210518567753,0.9909844140987588,0.0008257274554915856,0.0014491230332356947,2.5434439772452142e-05,0.004426095892864861,0.0002526802984181842
2606,7,1.1097481117336316e-05,4.361543192693383e-06,2.42502368158609e-06,0.048623498036690145,1.112191517958905e-05,6.593692183689037e-09,0.9513441206644351,3.3687420113681773e-06
2607,7,3.0546404450388407e-06,6.412175187879756e-07,1.3987872910024158e-06,0.004441416496409264,2.008644297314122e-06,1.3826054561396261e-09,0.9955511621205868,3.1671084630899855e-07
2608,3,0.0002873658270432152,1.5805868831130916e-05,0.9991064518965738,7.739102264022615e-05,0.0003275995737524013,1.844365869483918e-05,8.473538551496494e-05,8.220676694948511e-05
2609,4,0.000113849494447921,5.967581538681991e-06,0.0018216785857949394,0.979208394560501,0.00042164949628685353,6.649413156612809e-08,0.01832265978444902,0.00010573400284982697
2610,3,0.005347988442550941,0.04668500242090378,0.2963510644805806,0.00557553235639137,0.27905370384064543,0.00023589403800063405,0.21904045101949293,0.14771036340143434
2611,6,0.0026652184040890795,0.0004962889459658032,0.0021045992294365062,5.271332006292545e-07,1.0179061985469045e-05,0.9947199488174938,3.0065714148417568e-06,2.3183641398259372e-07
2612,3,0.0006131830556031354,0.00024510472272044664,0.9980899009545516,5.5351336611417206e-05,0.0003540825200275562,2.3438323965448152e-05,0.0004289113403617118,0.0001900277461586833
2613,3,0.0008324835955503188,2.7595116039082042e-05,0.9950355688918218,0.00015517870492179193,0.002703043372218904,7.962690933029975e-07,0.0007643252364108261,0.0004810088139438636
2614,3,7.478602603856345e-05,4.298874524835521e-05,0.9765140624318382,8.430193939767512e-06,0.0218355790482892,5.624373345624296e-07,3.605034433765356e-05,0.001487540772973719
2615,3,0.00142989789660528,0.0005417418685541678,0.9908783446603393,7.34062009026266e-05,0.006136962128367216,8.516987959527906e-05,0.00027656317162106763,0.0005779141940150431
2616,3,0.00017249587567189195,0.0001792324795007346,0.888665416167262,6.048971803366432e-05,0.09930333368513285,2.5451875588651524e-06,0.00025179044945013195,0.011364696437389972
2617,3,4.849464382692651e-05,1.5521620874953635e-05,0.999631190606582,6.5405093861845476e-06,0.00018597385391994173,5.531565397284581e-07,3.676531576482116e-05,7.496029310559725e-05
2618,3,0.0012069110707245113,6.050239276959317e-05,0.9970330620187012,0.00015547753885291696,0.0010292341605574174,3.6625534690699535e-05,0.0003818126154517166,9.637466825182242e-05
2619,3,3.299213854719143e-05,1.035646048142878e-05,0.9996021870735077,2.572568623561369e-06,0.0002827060606850487,4.122155236191621e-07,2.1809717519315214e-05,4.696376511217071e-05
2620,2,0.35016380416488496,0.6078034802747149,0.006391285099982575,0.0011695933222907295,0.0015515709456311445,0.012289364664593232,0.020103379763199473,0.000527521764703016
2621,3,9.476715087954804e-05,4.5270246809343937e-05,0.9992965519546596,6.1352205589886666e-06,0.00035922922477683167,6.652843408300715e-07,0.00012824292384537933,6.913799412950203e-05
2622,3,0.0007740170542654279,0.0002387589832244393,0.9595914200869304,0.00018017676862897993,0.030918062999326257,6.3324797931885595e-06,0.0005490176120401212,0.007742214015791112
2623,4,0.0012442816689548677,3.6374545774083616e-05,0.0003789544237150179,0.9877150479115355,0.0009928414591664995,1.366948835581273e-06,0.008824311269312596,0.0008068217727058274
2624,2,0.012078435805711213,0.9762030822659827,1.188674885991621e-05,1.4666828714082151e-05,0.007799335863243216,0.00012960152267691861,0.0036914936248676066,7.149733994426116e-05
2625,3,0.0008634878475086282,5.166908675913924e-05,0.9976198615996278,0.00010389779563570803,0.0008406531158472008,1.4032562563712557e-05,0.00037231277793977827,0.00013408521411807956
2626,3,5.1830246047587005e-05,8.583589676441903e-06,0.9982298416989455,2.8144907052662943e-05,0.0015349367860935186,3.4826765875103175e-06,7.3166662743255715e-06,0.00013586342932257669
2627,4,0.0002573183002324847,2.557931766764049e-05,0.0023636180695652182,0.9668362338852907,0.002023705856079436,3.3242421466979226e-06,0.02828235955639426,0.0002078607726235357
2628,3,1.6799073573733707e-05,8.409747966223243e-06,0.9995041708630876,1.4815923391179305e-06,0.00038236741770023675,1.166487012853729e-07,1.5967246199678095e-05,7.0687410432251e-05
2629,6,0.0011472231281525248,5.803007811277727e-05,5.052552923826567e-05,8.960277558580682e-07,4.478957068635189e-06,0.9987329950563641,5.822523518128819e-06,2.869978991925531e-08
2630,3,2.54736595313429e-05,6.414998657402399e-06,0.9996997507248969,2.3990580463616654e-06,0.00021584193605607454,3.594719763302009e-07,1.3846775881279193e-05,3.5913374954191515e-05
2631,5,0.0003540542002419909,0.0010246547513654237,0.11868051160080142,0.0004962506242608361,0.6452797015559042,5.290582584499134e-06,0.0034639824455299914,0.23069555423931154
2632,7,4.1141545868192415e-05,1.9299008792685407e-05,8.749924906691366e-06,0.00046013059551515255,9.241747096748979e-05,1.554476650642981e-07,0.9993710064041585,7.0996021262701815e-06
2633,3,3.037569547129463e-06,6.008267307404522e-07,0.999474816397568,2.482095540262153e-07,0.00047620700394912486,2.1695960977904335e-09,2.0472180049528855e-06,4.304060504971022e-05
2634,2,0.0002500582710333344,0.9991750059029302,9.003435497982653e-06,4.6837309514978704e-07,0.0002913834897454451,2.4152911533297186e-06,0.00025215032801790345,1.9514908526497147e-05
2635,4,5.230135296287747e-05,6.636223043212177e-06,0.033127035593592404,0.9609682189235387,0.002740063366382506,4.9745879233312535e-06,0.0030454135443374595,5.535640821947476e-05
2636,4,0.0006998346175328062,3.226016376274831e-05,0.01094099610999798,0.6214447346488208,0.025212713183429845,1.276114866082053e-07,0.33438519375462944,0.007284139910339863
2637,3,7.104173789809771e-05,1.4843671840588093e-05,0.9996039418233107,4.821419265173839e-06,0.00022820570313078766,1.5811873367926134e-06,3.332182316360823e-05,4.224263405420949e-05
2638,2,0.0005459144077165842,0.7067418161255082,0.0003056935555001307,0.0002187773785486254,0.0014530517229846055,2.196478637301502e-05,0.29052200811693774,0.0001907739064310292
2639,3,1.2393594183163802e-05,6.90614886579388e-06,0.986773277459698,2.7668390153501445e-06,0.012836602864800912,8.957060730322938e-08,7.321078478568416e-06,0.00036064244435081986
2640,3,2.3744273731125066e-05,1.1794346961738475e-05,0.9932282581494488,5.304337266231296e-06,0.006480300983223755,4.2985619195993525e-07,9.512957041978342e-06,0.0002406550961343515
2641,3,3.784694536858284e-05,4.854317816956261e-05,0.9874185567982676,8.18641689763076e-06,0.010805144520440077,2.517999387973723e-07,9.284989410376725e-05,0.0015886204468138164
2642,2,0.004470269372222212,0.9908641327640008,0.0020613501532134914,5.392286485478619e-05,0.0004972775804029313,0.0015506003872274082,0.00019483310011679948,0.0003076137779614742
2643,3,4.338675748490519e-06,2.39832432377423e-07,0.9996394968455543,4.410029940449445e-07,0.0003455915045711943,2.7961760834009298e-08,1.3028180694976971e-06,8.561358869290174e-06
2644,7,2.8404855249426153e-06,1.6318970028896062e-06,2.4030182489998155e-06,0.0008681689572795707,1.8381476644438022e-05,6.790495958287996e-09,0.9991042621587504,2.3052160526866843e-06
2645,3,0.00018195159748215204,3.227856846503723e-05,0.9994297578126238,1.0134928503080533e-05,0.00020427950436919344,4.224749855057997e-06,7.458433440487334e-05,6.278850429691157e-05
2646,6,0.0021906848468858644,0.00012735293453086568,0.041358025354519795,9.56166423220428e-06,0.00013213924320316911,0.9561603913394384,2.0414666942246152e-05,1.4299502475357048e-06
2647,5,0.0007179717674422556,0.005436728119282042,0.1902095414355755,0.0005236501938552598,0.5834661437344817,6.238211745939943e-06,0.09801577992245605,0.12162394661516142
2648,3,8.461165428740938e-06,1.4732581113573064e-06,0.9998798870887515,4.331509009134267e-07,9.86852570684392e-05,1.4202173897106817e-07,1.7552393378383829e-06,9.162818662091734e-06
2649,2,0.11099488983840554,0.8487504155989194,0.0005889934416558507,0.0002819712668951563,0.0021124873278418853,0.03465249046347562,0.002429963386530702,0.00018878867627571206
2650,3,0.0006919412668343215,0.00010739764889256776,0.9982260733770165,1.7051707711797013e-05,0.0006728893348118782,2.5235195930825412e-05,0.0001105177980329016,0.0001488936707689697
2651,2,0.0052420529414796985,0.9258294515374166,0.024996455744180798,0.001096667512456808,0.015073124151648553,0.0004224519829323209,0.004258893944025226,0.023080902185859984
2652,3,0.0003291433259978502,0.00019479227508403278,0.9759316277646293,6.105855518194969e-05,0.02152458737576908,1.0158730300007102e-05,0.00020060928228973535,0.0017480226907480444
2653,3,0.00016981210439638512,0.00011330070039686745,0.9954821221683088,7.16498011950444e-05,0.0019579990497119795,8.846804548995585e-07,0.00013978848265951973,0.002064443012876445
2654,3,0.00010373555086885504,1.3443875806226534e-05,0.9994427669385637,5.0522373890149684e-06,0.0003457856735186719,3.450819049594962e-06,2.0521692452072213e-05,6.524321235189732e-05
2655,3,3.509072585919253e-05,8.066222863666788e-06,0.999703750886464,2.78923076653991e-06,0.0002010495520206714,6.350931610533721e-07,2.094600380920118e-05,2.7672285055680648e-05
2656,6,0.000713757365039069,1.6289798122352143e-05,0.00014179514744378795,1.7923913789674065e-07,8.193947843161017e-06,0.9991187450970104,1.0266300390428119e-06,1.2775364206765165e-08
2657,3,1.9291966700101886e-06,4.970323878006031e-07,0.9996484100427088,9.783181099540016e-08,0.0003306583413732487,5.206108983722503e-09,8.712667802538719e-07,1.7531082160002094e-05
2658,7,0.00021691817983700228,7.780782796164413e-05,1.626516739059091e-05,0.00017248618954733528,5.169458334308722e-05,6.192250377205795e-07,0.9994592051131039,5.003713778616075e-06
2659,3,7.529094535605439e-07,3.7026371873793163e-07,0.998986316683643,2.148479728923209e-07,0.0005145350654868833,3.249052770119339e-11,1.3357473843383224e-06,0.000496474449850208
2660,3,0.0009314629180878245,6.856778970813215e-05,0.9973854481854428,7.786439361597156e-05,0.001079719470360741,3.344270242216459e-05,0.0002920864884397246,0.00013140805192277667
2661,3,9.094518694089292e-06,8.422332279054817e-07,0.9999106395339141,3.006803111845569e-07,7.358490188869446e-05,2.7721064598740625e-07,1.3214115315026685e-06,3.939509786706029e-06
2662,3,0.00023241308971585383,0.00022748019881661103,0.9879379164710774,9.22043829677234e-05,0.0054348545006145665,1.0499400786193048e-06,0.0002940182657666745,0.00578006315096263
2663,3,0.00011859850727460194,9.41952723753139e-06,0.999547149444232,6.8126912584436465e-06,0.000264347170744253,7.712600675058335e-06,1.4334616594600275e-05,3.162544198364021e-05
2664,7,7.479965176934958e-05,4.108952894749075e-05,2.2826089224729467e-06,0.0001296776125927437,8.031432313164479e-06,2.983588257806979e-07,0.9997435318509131,2.889557156961298e-07
2665,3,0.000632797220395065,1.8389593766819403e-05,0.9982608875014957,0.0002066009576865159,0.0003143771078361867,6.846388905803845e-05,0.00047245737572375654,2.602635403795101e-05
